store,title,validUntil,image,price,oldPrice,loyaltyRequired,storeSize,description,discountInfo,productBrand,discountDescription
"Rimi","Merg. kelnaitės I LOVE ECO, 146 / 152, 3 vnt.","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7303222_PCE_LT","7.69","10.99","true","","3,66 €/vnt.","-30%","","2,56 €/vnt."
"Rimi","Merg. kelnaitės I LOVE ECO, 122 / 128, 3 vnt.","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7303223_PCE_LT","7.69","10.99","true","","3,66 €/vnt.","-30%","","2,56 €/vnt."
"Rimi","Merg. kelnaitės I LOVE ECO, 146 / 152, 3 vnt.","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7303224_PCE_LT","7.69","10.99","true","","3,66 €/vnt.","-30%","","2,56 €/vnt."
"Rimi","Keič. dantų šep. gal. ORAL B iO GENTLE, 4 vnt","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7308223_PCE_LT","28.19","46.99","true","","11,75 €/vnt.","","","7,05 €/vnt."
"Rimi","Plaukų šepet. ZENNER BLACK&WOOD, 24 cm, 1 vnt","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7308450_PCE_LT","4.87","6.49","true","","6,49 €/vnt.","-25%","","4,87 €/vnt."
"Rimi","Plaukų gumutės JLD, 2 vnt.","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_776301_PCE_LT","2.39","3.19","true","","3,19 €/vnt.","-25%","","2,39 €/vnt."
"Rimi","Plaukų aksesuaras JLD","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_776312_PCE_LT","4.04","5.39","true","","5,39 €/vnt.","-25%","","4,04 €/vnt."
"Rimi","Plaukų segtukas JLD","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_776316_PCE_LT","4.04","5.39","true","","5,39 €/vnt.","-25%","","4,04 €/vnt."
"Rimi","Plaukų segtukai JLD","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_776310_PCE_LT","4.04","5.39","true","","5,39 €/vnt.","-25%","","4,04 €/vnt."
"Rimi","Blakstienų rietiklis JLD","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_776374_PCE_LT","3.22","4.29","true","","4,29 €/vnt.","-25%","","3,22 €/vnt."
"Rimi","Makiažo valymo kempinėlės JLD, 2 vnt.","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_776383_PCE_LT","2.24","2.99","true","","2,99 €/vnt.","-25%","","2,24 €/vnt."
"Rimi","Pincetas JLD","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_777825_PCE_LT","2.39","3.19","true","","3,19 €/vnt.","-25%","","2,39 €/vnt."
"Rimi","Plaukų gumytė","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_791220_PCE_LT","1.12","1.49","true","","1,49 €/vnt.","-25%","","1,12 €/vnt."
"Rimi","Plaukų aksesuaras","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_791221_PCE_LT","2.24","2.99","true","","2,99 €/vnt.","-25%","","2,24 €/vnt."
"Rimi","Plaukų segtukas","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_791230_PCE_LT","1.49","1.99","true","","1,99 €/vnt.","-25%","","1,49 €/vnt."
"Rimi","Plaukų sagė","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_791272_PCE_LT","1.49","1.99","true","","1,99 €/vnt.","-25%","","1,49 €/vnt."
"Rimi","Plaukų gumutės","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_791301_PCE_LT","1.12","1.49","true","","1,49 €/vnt.","-25%","","1,12 €/vnt."
"Rimi","Plaukų gumytė","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_791292_PCE_LT","0.74","0.99","true","","0,99 €/vnt.","-25%","","0,74 €/vnt."
"Rimi","Dušo užuolaida ALMEDA, mėlyna, SS25","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_816282_PCE_LT","9.09","12.99","true","","12,99 €/vnt.","-30%","","9,09 €/vnt."
"Rimi","Dušo užuolaidos ALMEDA, smėlio sp., SS25","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_816289_PCE_LT","9.09","12.99","true","","12,99 €/vnt.","-30%","","9,09 €/vnt."
"Rimi","Vonios kilimėl. ALMEDA, smėlio sp., SS25","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_816295_PCE_LT","6.99","9.99","true","","9,99 €/vnt.","-30%","","6,99 €/vnt."
"Rimi","Plaukų aksesuarai FRANCK PROVOST","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7003821_PCE_LT","2.24","2.99","true","","2,99 €/vnt.","-25%","","2,24 €/vnt."
"Rimi","Plaukų segtukas JLD","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7046025_PCE_LT","4.04","5.39","true","","5,39 €/vnt.","-25%","","4,04 €/vnt."
"Rimi","Plaukų segtukas JLD","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7046026_PCE_LT","4.04","5.39","true","","5,39 €/vnt.","-25%","","4,04 €/vnt."
"Rimi","Plaukų segtukas JLD","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7046023_PCE_LT","4.04","5.39","true","","5,39 €/vnt.","-25%","","4,04 €/vnt."
"Rimi","Kempinėlės pudrai JLD, 2 vnt.","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7046043_PCE_LT","1.94","2.59","true","","2,59 €/vnt.","-25%","","1,94 €/vnt."
"Rimi","Plaukų aksesuaras FRANK PROVOST","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7059263_PCE_LT","2.99","3.99","true","","3,99 €/vnt.","-25%","","2,99 €/vnt."
"Rimi","Plaukų aksesuaras FRANK PROVOST","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7059265_PCE_LT","2.99","3.99","true","","3,99 €/vnt.","-25%","","2,99 €/vnt."
"Rimi","Plaukų aksesuarai FRANCK PROVOST","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7059262_PCE_LT","2.24","2.99","true","","2,99 €/vnt.","-25%","","2,24 €/vnt."
"Rimi","Plaukų aksesuaras FRANK PROVOST","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7059282_PCE_LT","2.99","3.99","true","","3,99 €/vnt.","-25%","","2,99 €/vnt."
"Rimi","Plaukų aksesuaras FRANK PROVOST","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7059281_PCE_LT","2.99","3.99","true","","3,99 €/vnt.","-25%","","2,99 €/vnt."
"Rimi","Plaukų aksesuarai FRANCK PROVOST","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7059267_PCE_LT","2.24","2.99","true","","2,99 €/vnt.","-25%","","2,24 €/vnt."
"Rimi","Plaukų aksesuaras FRANK PROVOST","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7059286_PCE_LT","2.99","3.99","true","","3,99 €/vnt.","-25%","","2,99 €/vnt."
"Rimi","Plaukų aksesuaras FRANK PROVOST","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7059285_PCE_LT","2.99","3.99","true","","3,99 €/vnt.","-25%","","2,99 €/vnt."
"Rimi","Plaukų aksesuaras FRANK PROVOST","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7059283_PCE_LT","2.99","3.99","true","","3,99 €/vnt.","-25%","","2,99 €/vnt."
"Rimi","Plaukų aksesuarai FRANCK PROVOST","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7059288_PCE_LT","2.24","2.99","true","","2,99 €/vnt.","-25%","","2,24 €/vnt."
"Rimi","Plaukų aksesuarai FRANCK PROVOST","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7059289_PCE_LT","2.24","2.99","true","","2,99 €/vnt.","-25%","","2,24 €/vnt."
"Rimi","Metalinė nagų dildė JLD","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7060735_PCE_LT","1.94","2.59","true","","2,59 €/vnt.","-25%","","1,94 €/vnt."
"Rimi","Plaukų gumutės JLD","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7086177_PCE_LT","3.22","4.29","true","","4,29 €/vnt.","-25%","","3,22 €/vnt."
"Rimi","Plaukų segtukas JLD","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7086190_PCE_LT","4.04","5.39","true","","5,39 €/vnt.","-25%","","4,04 €/vnt."
"Rimi","Plaukų segtukai JLD","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7086176_PCE_LT","4.04","5.39","true","","5,39 €/vnt.","-25%","","4,04 €/vnt."
"Rimi","Plaukų gumutės JLD","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7086195_PCE_LT","4.04","5.39","true","","5,39 €/vnt.","-25%","","4,04 €/vnt."
"Rimi","Plaukų segtukas JLD","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7086182_PCE_LT","4.04","5.39","true","","5,39 €/vnt.","-25%","","4,04 €/vnt."
"Rimi","Plaukų segtukas JLD","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7086192_PCE_LT","4.04","5.39","true","","5,39 €/vnt.","-25%","","4,04 €/vnt."
"Rimi","Plaukų segtukas","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7086289_PCE_LT","2.24","2.99","true","","2,99 €/vnt.","-25%","","2,24 €/vnt."
"Rimi","Rankinis purkštuvas ROBI, 0,5 l","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7099764_PCE_LT","2.51","4.19","true","","4,19 €/vnt.","-40%","","2,51 €/vnt."
"Rimi","Trąšų lazdelės žal. augalams ICA Garden","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7105564_PCE_LT","1.19","1.99","true","","1,99 €/vnt.","-40%","","1,19 €/vnt."
"Rimi","Suktukai kompl. 6 gab. 40 mm ZENNER","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7140902_PCE_LT","2.77","3.69","true","","3,69 €/vnt.","-25%","","2,77 €/vnt."
"Rimi","Plaukų gumutės JLD","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7144826_PCE_LT","2.39","3.19","true","","3,19 €/vnt.","-25%","","2,39 €/vnt."
"Rimi","Plaukų aksesuaras JLD","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7144857_PCE_LT","4.04","5.39","true","","5,39 €/vnt.","-25%","","4,04 €/vnt."
"Rimi","Plaukų gumutės JLD","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7160726_PCE_LT","3.22","4.29","true","","4,29 €/vnt.","-25%","","3,22 €/vnt."
"Rimi","Profesionalios nagų dildės JLD","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7176092_PCE_LT","2.84","3.79","true","","3,79 €/vnt.","-25%","","2,84 €/vnt."
"Rimi","Šešėlių šepetėliai JLD","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7176078_PCE_LT","3.22","4.29","true","","4,29 €/vnt.","-25%","","3,22 €/vnt."
"Rimi","Gumutė","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7183593_PCE_LT","1.12","1.49","true","","1,49 €/vnt.","-25%","","1,12 €/vnt."
"Rimi","Plaukų aksesuaras FRANK PROVOST","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7184106_PCE_LT","2.99","3.99","true","","3,99 €/vnt.","-25%","","2,99 €/vnt."
"Rimi","Plaukų aksesuaras FRANK PROVOST","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7184103_PCE_LT","2.99","3.99","true","","3,99 €/vnt.","-25%","","2,99 €/vnt."
"Rimi","Plaukų aksesuaras FRANK PROVOST","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7184133_PCE_LT","2.02","2.69","true","","2,69 €/vnt.","-25%","","2,02 €/vnt."
"Rimi","Plaukų aksesuaras FRANK PROVOST","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7184109_PCE_LT","2.99","3.99","true","","3,99 €/vnt.","-25%","","2,99 €/vnt."
"Rimi","Plaukų aksesuarai Franck Provost","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7184113_PCE_LT","2.99","3.99","true","","3,99 €/vnt.","-25%","","2,99 €/vnt."
"Rimi","Plaukų aksesuaras FRANK PROVOST","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7184112_PCE_LT","2.99","3.99","true","","3,99 €/vnt.","-25%","","2,99 €/vnt."
"Rimi","Plaukų aksesuaras Franck Provost","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7184139_PCE_LT","2.09","2.79","true","","2,79 €/vnt.","-25%","","2,09 €/vnt."
"Rimi","115 Plaukų gumytės XL N10 BO Paris","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7236544_PCE_LT","2.24","2.99","true","","2,99 €/vnt.","-25%","","2,24 €/vnt."
"Rimi","Plaukų aksesuaras FRANK PROVOST","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7184133_PCE_LT","2.02","2.69","true","","2,69 €/vnt.","-25%","","2,02 €/vnt."
"Rimi","Plaukų aksesuaras FRANK PROVOST","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7184109_PCE_LT","2.99","3.99","true","","3,99 €/vnt.","-25%","","2,99 €/vnt."
"Rimi","Plaukų aksesuarai Franck Provost","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7184113_PCE_LT","2.99","3.99","true","","3,99 €/vnt.","-25%","","2,99 €/vnt."
"Rimi","Plaukų aksesuaras FRANK PROVOST","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7184112_PCE_LT","2.99","3.99","true","","3,99 €/vnt.","-25%","","2,99 €/vnt."
"Rimi","Plaukų aksesuaras Franck Provost","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7184139_PCE_LT","2.09","2.79","true","","2,79 €/vnt.","-25%","","2,09 €/vnt."
"Rimi","115 Plaukų gumytės XL N10 BO Paris","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7236544_PCE_LT","2.24","2.99","true","","2,99 €/vnt.","-25%","","2,24 €/vnt."
"Rimi","184 Plaukų segtukai octopus mini N5","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7236549_PCE_LT","3.37","4.49","true","","4,49 €/vnt.","-25%","","3,37 €/vnt."
"Rimi","161 Plaukų segtukai Claw N16 BO Paris","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7236547_PCE_LT","3.37","4.49","true","","4,49 €/vnt.","-25%","","3,37 €/vnt."
"Rimi","560 Plaukų segtukai BO Paris","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7236564_PCE_LT","4.49","5.99","true","","5,99 €/vnt.","-25%","","4,49 €/vnt."
"Rimi","104 Plaukų gumytės N2 BO Paris","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7236562_PCE_LT","3.74","4.99","true","","4,99 €/vnt.","-25%","","3,74 €/vnt."
"Rimi","266 Galvos juosta BO Paris","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7236566_PCE_LT","1.87","2.49","true","","2,49 €/vnt.","-25%","","1,87 €/vnt."
"Rimi","Nagų dildė 240/300 ZENNER","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7236592_PCE_LT","1.87","2.49","true","","2,49 €/vnt.","-25%","","1,87 €/vnt."
"Rimi","Nagų dildė multicolor 120/240 gr. ZENNER","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7236586_PCE_LT","1.34","1.79","true","","1,79 €/vnt.","-25%","","1,34 €/vnt."
"Rimi","Bioplast. plaukų šukos ZENNER","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7236600_PCE_LT","2.17","2.89","true","","2,89 €/vnt.","-25%","","2,17 €/vnt."
"Rimi","Bioplast. plaukų šukos su rankena ZENNER","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7236593_PCE_LT","2.62","3.49","true","","3,49 €/vnt.","-25%","","2,62 €/vnt."
"Rimi","Plaukų aksesuaras Franck Provost","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7236616_PCE_LT","2.24","2.99","true","","2,99 €/vnt.","-25%","","2,24 €/vnt."
"Rimi","Skaistalų šepetėlis PRO HD JLD","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7236619_PCE_LT","8.02","10.69","true","","10,69 €/vnt.","-25%","","8,02 €/vnt."
"Rimi","Plaukų šepetys Franck Provost","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7236627_PCE_LT","8.24","10.99","true","","10,99 €/vnt.","-25%","","8,24 €/vnt."
"Rimi","Akių šešėlių šepetėlis PRO HD JLD","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7236631_PCE_LT","4.04","5.39","true","","5,39 €/vnt.","-25%","","4,04 €/vnt."
"Rimi","Makiažo šepetėlis PRO HD JLD","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7236629_PCE_LT","8.02","10.69","true","","10,69 €/vnt.","-25%","","8,02 €/vnt."
"Rimi","Korektoriaus šepetėlis PRO HD JLD","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7236630_PCE_LT","7.04","9.39","true","","9,39 €/vnt.","-25%","","7,04 €/vnt."
"Rimi","Įtraukiamasis pudros šepetėlis PRO HD JLD","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7236632_PCE_LT","6.44","8.59","true","","8,59 €/vnt.","-25%","","6,44 €/vnt."
"Rimi","Medinis plaukų šepetys JLD","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7236634_PCE_LT","7.27","9.69","true","","9,69 €/vnt.","-25%","","7,27 €/vnt."
"Rimi","Kosmetinių butelių rinkinys lėktuvui","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7236642_PCE_LT","3.74","4.99","true","","4,99 €/vnt.","-25%","","3,74 €/vnt."
"Rimi","Šilkinė gumutė MERISTA MINI","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7262980_PCE_LT","3.74","4.99","true","","4,99 €/vnt.","-25%","","3,74 €/vnt."
"Rimi","Šilkinė gumutė MERISTA MIDI","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7262971_PCE_LT","4.87","6.49","true","","6,49 €/vnt.","-25%","","4,87 €/vnt."
"Rimi","Šilkinė gumutė MERISTA MINI","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7262981_PCE_LT","3.74","4.99","true","","4,99 €/vnt.","-25%","","3,74 €/vnt."
"Rimi","Pincetas THE BARB XPERT","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7280948_PCE_LT","3.74","4.99","true","","4,99 €/vnt.","-25%","","3,74 €/vnt."
"Rimi","Makiažo kempinėlė JLD","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7280949_PCE_LT","4.49","5.99","true","","5,99 €/vnt.","-25%","","4,49 €/vnt."
